consommation_energie,classe_consommation_energie,estimation_ges,classe_estimation_ges,annee_construction,surface_habitable,nombre_niveaux,surface_baies_orientees_nord,surface_baies_orientees_est_ouest,surface_baies_orientees_sud,surface_planchers_hauts_deperditifs,surface_planchers_bas_deperditifs,surface_parois_verticales_opaques_deperditives,longitude,latitude,tr001_modele_dpe_type_libelle,tr002_type_batiment_libelle
450.0,F,25.0,D,1975,43.0,1.0,0.0,8.07,0.0,43.0,43.0,84.0,,,Vente,Appartement
0.0,N,0.0,N,1947,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.417051,44.599685,Vente,Maison
87.98,B,1.78,A,2015,85.8,,,,,,,,3.281143,44.809001,Neuf,Maison
101.39,C,2.04,A,2015,67.3,,,,,,,,3.281143,44.809001,Neuf,Maison
235.5,E,70.65,F,1947,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.307863,44.552135,Vente,Maison
66.0,B,1.0,A,1,150.1,3.0,0.0,0.0,0.0,104.65,81.51,122.18,,,Neuf,Maison
413.72,F,95.27,G,1997,62.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.460596,44.487038,Vente,Maison
131.51,C,25.66,D,1997,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.493118,44.524802,Vente,Maison
0.0,N,0.0,N,1947,120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
443.37,F,5.76,A,1974,76.0,,,,,,,,3.936518,44.330141,Vente,Maison
324.57,E,15.81,C,1997,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.501472,44.515277,Location,Appartement
199.0,D,59.0,F,1948,220.0,3.0,0.0,2.68,10.2,75.0,75.0,270.0,3.283911,44.722378,Vente,Maison
116.91,C,2.61,A,1947,110.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
197.19,D,8.39,B,2011,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
323.38,E,31.91,D,2011,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
387.0,F,15.0,C,1983,65.0,1.0,3.35,0.0,3.62,65.0,65.0,80.0,3.655403,44.240182,Vente,Maison
0.0,N,0.0,N,1947,156.0,2.0,2.18,0.98,0.24,66.0,156.0,153.03,,,Vente,Maison
0.0,N,0.0,N,1947,92.8,2.0,0.0,5.41,0.0,48.66,92.78,159.5,,,Vente,Maison
576.0,G,7.0,B,1947,64.5,2.0,0.0,10.64,0.0,28.0,28.0,108.0,3.722144,44.388959,Location,Maison
403.0,F,13.0,C,1947,64.0,1.0,0.0,9.29,0.0,40.0,40.0,106.0,3.5951225,44.3246561,Location,Appartement
188.94,D,56.68,F,1962,169.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
160.03,D,48.01,E,1947,93.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.536176,44.3695,Vente,Maison
188.46,D,8.74,B,1982,202.0,,,,,,,,,,Vente,Maison
185.88,D,8.77,B,1997,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
174.0,D,52.0,E,1947,120.0,3.0,0.0,0.0,0.0,40.0,40.0,65.0,3.524965,44.376949,Vente,Maison
0.0,N,0.0,N,1947,90.0,2.0,0.0,1.34,10.53,45.0,45.0,158.0,,,Vente,Maison
57.0,B,1.0,A,1,142.32,2.0,0.0,0.0,0.0,84.81,83.93,145.89,,,Neuf,Maison
149.27,C,37.27,E,1988,105.0,,,,,,,,,,Vente,Maison
204.0,D,2.0,A,1947,124.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
83.0,B,22.0,D,2006,99.7,1.0,0.0,2.07,8.97,99.7,99.7,120.82,,,Vente,Appartement
164.0,D,49.0,E,1947,75.0,2.0,4.28,1.71,0.0,38.61,26.35,125.0,,,Vente,Maison
0.0,N,0.0,N,1947,60.0,2.0,0.0,0.0,0.0,32.0,60.0,120.0,,,Vente,Maison
229.29,D,27.02,D,1997,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
99.62,C,29.88,D,2013,159.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.252494,44.870154,Vente,Maison
0.0,N,0.0,N,1947,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,111.46,5.0,0.0,0.0,0.0,0.0,0.0,63.0,,,Location,Logements collectifs
0.0,N,0.0,N,1947,196.0,2.0,1.34,5.37,2.28,98.0,98.0,185.0,,,Vente,Maison
66.51,B,3.24,A,2015,90.0,,,,,,,,,,Neuf,Maison
54.0,B,1.0,A,1,124.36,1.0,0.0,0.0,0.0,124.36,124.36,113.1,,,Neuf,Maison
204.64,D,12.53,C,1974,131.0,,,,,,,,3.423225,44.477593,Vente,Maison
234.0,E,5.0,A,1947,98.0,2.0,0.4,0.0,8.25,49.0,49.0,144.0,,,Vente,Maison
0.0,N,0.0,N,1947,63.0,2.0,0.0,8.18,0.0,56.0,63.0,92.0,,,Vente,Appartement
0.0,N,0.0,N,1947,78.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.341801,44.466682,Location,Appartement
439.99,F,5.89,A,1975,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Location,Appartement
433.64,F,5.81,A,1975,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Location,Appartement
0.0,N,0.0,N,1947,542.0,4.0,460.4,29.77,0.0,118.0,118.0,400.0,3.5951225,44.3246561,Vente,Maison
377.33,F,19.99,C,1974,32.0,,,,,,,,3.856186,44.723686,Location,Maison
0.0,N,0.0,N,1947,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.501855,44.517492,Vente,Appartement
0.0,N,0.0,N,1947,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.501855,44.517492,Vente,Appartement
198.71,D,59.61,F,1947,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.501855,44.517492,Vente,Appartement
203.43,D,61.03,F,1947,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.501855,44.517492,Vente,Appartement
142.25,C,42.67,E,1947,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.501855,44.517492,Vente,Appartement
195.93,D,58.78,F,1947,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.501855,44.517492,Vente,Appartement
310.0,E,80.0,F,1948,215.77,4.0,0.0,13.65,16.88,29.7,215.77,289.53,,,Vente,Maison
320.0,E,83.0,G,1948,215.77,4.0,0.0,22.69,18.58,29.7,215.77,289.53,,,Vente,Maison
0.0,N,0.0,N,1947,142.2,2.0,0.0,0.0,0.0,75.2,4911.7,174.46,,,Vente,Maison
179.0,D,41.0,E,1975,185.8,3.0,9.9,0.0,16.63,80.3,185.79,233.73,,,Vente,Maison
178.0,D,41.0,E,1975,185.8,3.0,10.48,0.0,18.03,80.3,185.79,233.73,,,Vente,Maison
0.0,N,0.0,N,1948,230.0,,,,,,,,3.501261,44.517451,Vente,Maison
244.0,E,49.0,E,1989,357.8,2.0,2.2,4.85,40.35,178.9,178.9,254.2,,,Vente,Maison
0.0,N,0.0,N,1947,72.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
74.81,B,1.46,A,2015,96.4,,,,,,,,,,Neuf,Maison
913.0,G,57.0,F,1975,44.0,1.0,4.02,0.0,4.41,44.0,44.0,72.0,,,Vente,Maison
0.0,N,0.0,N,1947,94.0,1.0,4.02,1.34,4.02,94.0,94.0,105.0,,,Vente,Appartement
286.77,E,64.04,F,1983,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.549099,44.565205,Vente,Maison
218.3,D,10.98,B,1992,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
156.05,D,46.82,E,1947,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49467,44.516704,Location,Maison
424.0,F,109.0,G,1964,122.05,2.0,2.1,16.59,0.67,78.44,116.34,153.97,,,Vente,Maison
0.0,N,0.0,N,1947,106.0,1.0,0.0,2.68,4.69,68.0,58.0,150.0,,,Vente,Maison
88.0,B,24.0,D,2006,94.1,1.0,0.0,4.58,7.94,94.1,94.1,107.48,,,Vente,Appartement
406.0,F,21.0,D,1983,107.0,2.0,0.44,4.64,9.28,92.75,92.75,168.43,,,Vente,Maison
150.0,C,45.0,E,2001,110.3,2.0,3.65,0.0,8.16,81.52,114.25,144.96,,,Vente,Maison
425.0,F,17.0,C,2006,70.73,2.0,0.29,0.0,6.47,37.41,33.32,162.63,,,Location,Maison
258.19,E,77.45,F,1974,81.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Appartement
433.41,F,5.89,A,1960,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
378.62,F,21.15,D,1964,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.455842,44.353465,Vente,Maison
0.0,N,0.0,N,1947,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.535902,44.370327,Vente,Maison
377.0,F,22.0,D,1948,90.6,1.0,0.0,8.93,1.45,90.6,90.6,95.06,,,Location,Appartement
386.0,F,22.0,D,1948,90.0,1.0,0.0,8.93,1.45,90.6,90.6,95.06,,,Location,Appartement
254.0,E,49.0,E,1948,145.0,2.0,9.67,2.32,3.4,93.0,85.0,129.53,,,Vente,Maison
58.55,B,17.56,C,1947,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
181.0,D,54.0,E,1978,37.39,2.0,0.45,0.0,2.44,19.51,17.88,29.46,,,Vente,Maison
0.0,N,0.0,N,1947,196.76,3.0,0.0,9.96,11.44,118.49,116.7,267.11,,,Vente,Maison
0.0,N,0.0,N,1947,80.45,2.0,5.5,0.15,0.65,42.98,37.47,72.34,3.20999,44.432063,Vente,Maison
289.0,E,13.0,C,1974,126.8,3.0,1.78,6.66,23.26,63.25,70.5,170.0,3.869178,44.406332,Vente,Maison
0.0,N,0.0,N,1947,88.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
87.0,B,14.0,C,1947,274.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
148.27,C,5.32,A,2005,116.05,,,,,,,,3.470115,44.526902,Vente,Maison
148.27,C,5.32,A,2005,116.05,,,,,,,,3.470115,44.526902,Vente,Maison
149.3,C,44.79,E,2010,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.340667,44.859238,Vente,Maison
227.39,D,68.22,F,1980,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.501409,44.516717,Vente,Maison
73.44,B,1.57,A,2015,89.5,,,,,,,,3.334753,44.473524,Neuf,Maison
0.0,N,0.0,N,1947,46.0,1.0,0.0,1.34,1.34,46.0,46.0,78.0,,,Vente,Maison
327.0,E,18.0,C,2006,21.79,1.0,0.0,1.37,3.72,21.79,21.79,63.76,3.345915,44.469456,Vente,Maison
100.89,C,30.27,D,1956,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.499555,44.514566,Vente,Appartement
304.27,E,10.59,B,1970,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.692481,44.720302,Vente,Maison
255.0,E,14.0,C,1978,75.0,1.0,1.34,5.5,8.18,75.0,75.0,88.0,3.533987,44.373617,Location,Appartement
241.75,E,54.47,E,1947,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.272949,44.800222,Vente,Maison
322.95,E,18.4,C,1980,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
277.0,E,14.0,C,1989,87.0,1.0,0.0,12.86,0.0,87.0,87.0,90.0,,,Vente,Maison
269.26,E,59.36,F,1974,146.0,,,,,,,,,,Vente,Maison
225.0,D,67.0,F,1948,67.0,1.0,0.0,4.68,4.68,67.0,67.0,86.9,,,Location,Appartement
98.0,C,21.0,D,1948,101.0,1.0,0.73,3.8,5.83,131.3,101.0,60.32,,,Location,Appartement
0.0,N,0.0,N,1947,57.0,2.0,0.0,0.9,2.28,30.0,27.0,142.0,,,Vente,Maison
72.35,B,3.71,A,2015,92.08,,,,,,,,3.286586,44.721692,Neuf,Maison
655.0,G,196.0,G,1955,99.25,3.0,1.12,11.85,1.85,109.43,88.72,191.08,,,Vente,Maison
0.0,N,0.0,N,1947,106.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,124.5,2.0,0.0,0.0,0.0,65.33,124.5,153.65,,,Vente,Maison
373.0,F,54.0,E,1948,140.0,2.0,3.62,9.08,2.68,95.0,70.0,132.0,3.655403,44.240182,Vente,Maison
330.0,E,99.0,G,1960,79.33,1.0,6.7,1.81,7.24,79.33,78.15,108.72,,,Vente,Maison
198.0,D,52.0,E,1948,153.4,3.0,0.0,13.6,9.88,79.5,158.16,204.37,,,Vente,Maison
208.05,D,0.0,A,1997,66.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.495091,44.517986,Location,Appartement
0.0,N,0.0,N,1947,66.0,1.0,2.05,0.0,4.14,66.0,66.0,82.4,,,Vente,Maison
318.0,E,17.0,C,1980,83.0,1.0,0.0,9.84,2.47,83.0,83.0,104.51,,,Location,Appartement
434.02,F,20.55,C,1975,144.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
67.9,B,1.95,A,2015,92.9,,,,,,,,3.213992,44.442499,Neuf,Maison
67.9,B,1.95,A,2015,92.9,,,,,,,,3.213992,44.442499,Neuf,Maison
0.0,N,0.0,N,1947,58.0,1.0,0.0,5.37,1.34,58.0,58.0,4202.0,,,Vente,Maison
330.93,E,10.77,B,1947,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.497682,44.518966,Vente,Maison
0.0,N,0.0,N,1947,87.38,3.0,0.0,12.82,0.0,31.0,31.0,89.0,3.195221,44.442922,Vente,Maison
215.0,D,3.0,A,2006,93.0,3.0,0.0,11.27,0.0,51.52,48.0,152.26,3.931767,44.441866,Vente,Maison
479.0,G,6.0,B,1989,110.0,1.0,0.0,4.02,14.77,120.0,115.0,212.0,,,Vente,Maison
682.0,G,43.0,E,1970,38.99,1.0,5.13,0.87,0.0,38.99,38.99,52.0,,,Vente,Appartement
317.58,E,17.67,C,1972,73.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.293511,44.551505,Vente,Appartement
0.0,N,0.0,N,1947,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
253.87,E,6.35,B,1947,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
320.76,E,75.06,F,1955,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27508,44.806458,Location,Appartement
212.0,D,24.0,D,1947,95.0,2.0,0.0,0.0,7.37,45.0,50.0,92.0,,,Vente,Maison
0.0,N,0.0,N,1947,50.0,1.0,4.02,0.0,2.28,50.0,50.0,94.0,,,Vente,Maison
0.0,N,0.0,N,1947,188.0,2.0,0.0,0.0,0.0,94.0,188.0,205.0,3.639064,44.68085,Vente,Maison
0.0,N,0.0,N,1947,92.4,2.0,0.0,0.0,0.0,65.22,64.14,154.55,,,Vente,Maison
276.0,E,47.0,E,1947,164.0,1.0,0.0,9.56,9.52,134.0,134.0,166.0,,,Vente,Maison
78.21,B,1.54,A,2015,98.6,,,,,,,,,,Neuf,Maison
315.0,E,79.0,F,1948,126.0,2.0,0.0,11.55,4.38,78.0,58.0,160.0,,,Vente,Maison
0.0,N,0.0,N,1947,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.510779,44.52212,Vente,Maison
305.45,E,3.97,A,1947,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.289589,44.553557,Vente,Maison
64.0,B,2.0,A,1,91.48,1.0,0.0,0.0,0.0,91.48,91.48,79.03,3.546962,44.532912,Neuf,Maison
56.0,B,1.0,A,1,117.83,1.0,0.0,0.0,0.0,117.83,117.83,89.31,,,Neuf,Maison
0.0,N,0.0,N,1947,118.0,2.0,0.0,6.71,4.69,56.0,62.0,144.0,3.319532,44.30264,Vente,Maison
0.0,N,0.0,N,1947,68.0,1.0,0.0,0.0,0.0,0.0,34.0,0.0,,,Vente,Maison
313.0,E,93.0,G,1948,82.0,1.0,11.0,0.39,3.92,82.0,82.0,79.3,,,Location,Maison
0.0,N,0.0,N,1947,57.68,1.0,0.0,0.0,0.0,0.0,0.0,91.95,,,Location,Appartement
0.0,N,0.0,N,1947,54.0,1.0,0.0,0.0,0.0,0.0,30.0,0.0,,,Vente,Maison
179.0,D,37.0,E,1948,75.36,1.0,0.0,7.86,4.48,75.36,75.36,142.37,3.246868,44.879036,Vente,Appartement
239.0,E,39.0,E,1948,28.2,4.0,0.0,1.89,0.0,28.2,28.2,65.03,3.246868,44.879036,Vente,Appartement
255.0,E,45.0,E,1948,28.2,4.0,0.0,1.89,0.0,28.2,28.2,63.14,3.246868,44.879036,Vente,Appartement
0.0,N,0.0,N,1900,177.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,76.0,1.0,0.0,0.0,0.0,36.6,76.0,0.0,,,Vente,Maison
54.01,B,2.61,A,2015,90.1,,,,,,,,3.28929,44.554756,Neuf,Maison
145.36,C,43.61,E,2006,99.0,,,,,,,,3.846926,44.724294,Vente,Maison
197.0,D,9.0,B,2011,95.0,2.0,0.0,0.0,15.78,54.96,46.77,86.0,,,Vente,Maison
420.0,F,12.0,C,1947,108.0,3.0,0.0,6.8,0.0,44.0,54.0,146.0,3.536948,44.369681,Vente,Maison
326.58,E,10.63,B,1955,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.498618,44.523119,Location,Appartement
0.0,N,0.0,N,1947,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
257.0,E,4.0,A,1947,168.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,105.59,3.0,0.0,0.0,0.0,54.0,124.91,140.0,,,Vente,Maison
140.66,C,42.2,E,1947,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Location,Appartement
231.8,E,69.54,F,1947,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Location,Appartement
343.0,F,16.0,C,1978,147.0,2.0,0.0,1.65,6.81,25.0,50.0,184.0,,,Vente,Maison
0.0,N,0.0,N,1947,60.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
87.0,B,26.0,D,1947,130.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
244.97,E,11.74,C,2000,101.85,,,,,,,,3.588784,44.54429,Location,Maison
217.0,D,43.0,E,1948,52.22,1.0,2.32,3.78,0.0,52.22,52.22,82.6,,,Location,Appartement
0.0,N,0.0,N,1947,92.0,3.0,3.0,0.0,0.0,30.0,42.0,102.0,,,Vente,Maison
189.84,D,5.77,A,1947,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.808919,44.218311,Vente,Appartement
0.0,N,0.0,N,1947,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.808919,44.218311,Vente,Appartement
213.92,D,6.83,B,1947,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,156.0,2.0,0.0,2.68,6.03,120.0,120.0,140.0,,,Vente,Maison
0.0,N,0.0,N,1947,49.8,1.0,2.15,0.0,0.0,54.25,56.25,87.2,,,Location,Appartement
373.0,F,88.0,G,1978,80.25,1.0,1.44,6.2,4.16,82.81,80.25,114.6,,,Vente,Maison
265.0,E,13.0,C,2001,53.4,1.0,1.34,1.34,1.5,53.4,53.4,68.12,,,Location,Appartement
353.0,F,82.0,G,1948,83.0,1.0,2.68,10.27,0.0,83.0,83.0,98.0,3.655403,44.240182,Vente,Maison
0.0,N,0.0,N,1947,94.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
220.35,D,5.38,A,1947,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
248.0,E,12.0,C,2001,69.0,1.0,1.34,1.34,2.68,69.0,64.0,80.0,3.536315,44.36972,Location,Appartement
0.0,N,0.0,N,1947,62.58,2.0,0.86,3.54,7.93,51.52,19.09,103.84,3.205309,44.432746,Location,Maison
242.0,E,12.0,C,2001,78.0,2.0,0.0,7.42,2.6,71.0,71.0,106.0,3.536315,44.36972,Location,Appartement
322.96,E,4.41,A,1997,73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.614041,44.569722,Vente,Maison
299.0,E,16.0,C,2006,88.1,1.0,1.74,7.91,7.42,88.1,88.1,103.74,,,Vente,Maison
433.0,F,129.0,G,1948,94.0,1.0,3.32,9.5,3.32,94.0,94.0,102.06,,,Vente,Maison
288.0,E,10.0,B,1985,105.0,1.0,4.98,2.85,6.06,95.47,95.47,124.16,3.204836,44.432978,Vente,Maison
303.98,E,15.72,C,1976,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
288.37,E,14.83,C,1977,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.340763,44.860233,Location,Appartement
202.39,D,40.57,E,1947,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,80.31,1.0,0.0,0.0,0.0,80.3,80.31,128.05,,,Vente,Logements collectifs
0.0,N,0.0,N,1947,207.0,2.0,0.0,16.1,0.0,105.0,95.0,207.0,,,Vente,Maison
237.0,E,49.0,E,1978,91.91,2.0,0.0,12.03,2.35,71.65,70.26,137.7,,,Vente,Maison
450.71,F,25.54,D,1950,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.290495,44.552781,Vente,Appartement
340.37,F,14.75,C,1955,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Location,Maison
164.46,D,38.1,E,1965,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.856476,44.721324,Vente,Maison
293.17,E,87.95,G,1965,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.856476,44.721324,Vente,Maison
291.0,E,51.0,E,1948,20.8,1.0,0.0,2.29,0.0,20.8,20.8,50.28,3.246868,44.879036,Vente,Logements collectifs
199.0,D,2.0,A,1947,78.0,3.0,0.0,2.68,2.68,26.0,38.0,120.0,,,Vente,Maison
401.0,F,22.0,D,1978,48.0,1.0,6.26,0.8,0.65,30.0,29.0,87.0,,,Vente,Maison
0.0,N,0.0,N,1869,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
299.88,E,89.96,G,1967,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
77.28,B,2.46,A,2015,90.9,,,,,,,,3.26231,44.525783,Neuf,Maison
305.0,E,91.0,G,1948,97.69,2.0,1.9,8.4,10.24,54.0,48.85,127.6,,,Location,Maison
0.0,N,0.0,N,1947,99.45,1.0,2.6,6.38,9.21,93.65,60.0,121.09,3.169596,44.437091,Vente,Maison
438.86,F,26.1,D,1982,73.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.389513,44.788102,Vente,Maison
566.0,G,34.0,D,1948,51.18,2.0,0.0,0.0,6.12,30.0,32.0,56.38,3.169596,44.437091,Vente,Maison
0.0,N,0.0,N,1947,56.69,2.0,0.0,0.0,0.0,28.0,60.0,97.37,,,Vente,Maison
595.0,G,25.0,D,1978,42.0,2.0,0.0,1.5,0.0,25.0,42.0,129.24,,,Location,Maison
58.0,B,8.0,B,1,150.71,1.0,0.0,0.0,0.0,103.38,115.7,169.14,,,Neuf,Maison
97.46,C,22.52,D,1947,71.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
168.13,D,50.44,E,1947,92.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
350.0,F,18.0,C,1948,40.0,1.0,0.0,1.2,1.76,40.0,40.0,63.0,,,Location,Maison
89.64,B,22.05,D,1996,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.382443,44.790661,Vente,Maison
781.0,G,49.0,E,1989,47.0,1.0,0.8,2.14,4.54,52.0,47.0,78.0,,,Vente,Maison
822.78,G,39.31,E,1975,5.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Appartement
606.83,G,34.38,D,1975,19.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Appartement
294.53,E,9.44,B,1982,95.62,,,,,,,,3.733753,44.485926,Vente,Maison
60.0,B,1.0,A,1,134.19,1.0,0.0,0.0,0.0,134.19,134.19,114.58,3.531206,44.529726,Neuf,Maison
793.0,G,10.0,B,1978,76.0,2.0,0.0,0.0,10.71,59.9,90.9,132.68,,,Vente,Maison
102.0,C,30.0,D,1947,155.0,1.0,5.1,0.0,6.75,155.0,155.0,138.0,,,Vente,Appartement
0.0,N,0.0,N,1947,90.0,2.0,1.34,0.0,4.02,45.0,45.0,181.0,,,Vente,Maison
0.0,N,0.0,N,1947,90.0,2.0,0.0,0.0,2.68,29.0,29.0,106.0,,,Vente,Maison
0.0,N,0.0,N,1947,90.0,2.0,0.0,0.0,2.68,29.0,29.0,106.0,,,Vente,Maison
152.0,D,45.0,E,1947,98.0,2.0,0.0,0.0,0.0,49.0,0.0,0.0,,,Vente,Maison
305.0,E,91.0,G,1948,94.63,3.0,7.22,2.18,14.86,39.0,39.0,105.04,3.146143,44.438015,Vente,Maison
0.0,N,0.0,N,1947,78.0,1.0,2.28,0.0,1.34,58.0,58.0,100.0,,,Vente,Maison
103.0,C,30.9,D,1947,145.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
358.0,F,16.0,C,1948,24.1,1.0,0.0,0.52,3.43,24.1,24.1,18.34,,,Location,Appartement
358.0,F,16.0,C,1948,24.1,1.0,0.0,0.52,3.43,24.1,24.1,18.34,,,Location,Appartement
307.0,E,92.0,G,1975,180.71,4.0,0.0,22.64,1.36,91.04,187.96,271.25,3.248192,44.881922,Vente,Maison
282.0,E,84.0,G,1975,180.71,4.0,0.0,22.64,1.36,91.04,187.96,271.25,3.248192,44.881922,Vente,Maison
196.0,D,0.0,A,1975,26.89,1.0,0.0,0.0,11.26,26.89,26.89,24.26,,,Vente,Appartement
289.55,E,14.44,C,2000,51.48,,,,,,,,3.497732,44.516661,Vente,Appartement
438.0,F,109.0,G,1978,88.6,1.0,0.0,0.0,12.02,88.6,88.6,117.82,,,Vente,Maison
48.0,A,2.02,A,2015,115.68,,,,,,,,3.206159,44.440719,Neuf,Maison
138.0,C,41.0,E,1947,179.17,2.0,0.0,17.66,0.0,91.53,60.0,138.78,,,Location,Maison
276.0,E,15.0,C,1983,105.0,2.0,1.34,9.52,0.0,60.0,60.0,126.0,3.545555,44.533657,Vente,Maison
424.61,F,20.61,C,1974,53.23,,,,,,,,3.896498,44.333496,Vente,Maison
0.0,N,0.0,N,1947,36.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.292342,44.554481,Location,Appartement
191.0,D,2.0,A,1947,124.0,2.0,3.62,8.05,2.68,62.0,62.0,142.0,,,Vente,Maison
462.11,G,106.8,G,1959,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
285.0,E,12.0,C,1989,135.77,1.0,2.87,11.12,6.35,88.0,80.0,137.68,,,Location,Maison
294.0,E,4.0,A,2006,72.0,1.0,0.0,1.92,5.88,52.0,52.0,156.0,,,Vente,Maison
